URL,Title,Pub_Name,DOI
https://api.elsevier.com/content/article/pii/S0167732218360720,Deep eutectic solvents effect on vapor-liquid phase equilibrium for separation of allyl alcohol from its aqueous solution,Journal of Molecular Liquids,10.1016/j.molliq.2019.01.163
https://api.elsevier.com/content/article/pii/S0360319911017587,Hydrogen production from rotten dates by sequential three stages fermentation,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.07.098
https://api.elsevier.com/content/article/pii/S0360319914022800,Effect of organic loading rate on continuous hydrogen production from food waste in submerged anaerobic membrane bioreactor,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2014.08.022
https://api.elsevier.com/content/article/pii/S0169433220336795,Photocatalytic removal of MB and hydrogen evolution in water by (Sr<ce:inf loc=post>0.6</ce:inf>Bi<ce:inf loc=post>0.305</ce:inf>)<ce:inf loc=post>2</ce:inf>Bi<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>7</ce:inf>/TiO<ce:inf loc=post>2</ce:inf> heterostructures under visible-light irradiation,Applied Surface Science,10.1016/j.apsusc.2020.148920
https://api.elsevier.com/content/article/pii/S0022369721000147,Dendritic branching Z-scheme Cu<ce:inf loc=post>2</ce:inf>O/TiO<ce:inf loc=post>2</ce:inf> heterostructure photocatalysts for boosting H<ce:inf loc=post>2</ce:inf> production,Journal of Physics and Chemistry of Solids,10.1016/j.jpcs.2021.109948
https://api.elsevier.com/content/article/pii/S0021951717302464,Enhanced photocatalytic hydrogen production in a UV-irradiated fluidized bed reactor,Journal of Catalysis,10.1016/j.jcat.2017.07.003
https://api.elsevier.com/content/article/pii/S0043135409002632,Effect of COD/SO<ce:inf loc=post>4</ce:inf><ce:sup loc=post>2−</ce:sup>ratio and Fe(II) under the variable hydraulic retention time (HRT) on fermentative hydrogen production,Water Research,10.1016/j.watres.2009.04.023
https://api.elsevier.com/content/article/pii/S0266353817324521,"Multi-functional hydroxyapatite/polyvinyl alcohol composite aerogels with self-cleaning, superior fire resistance and low thermal conductivity",Composites Science and Technology,10.1016/j.compscitech.2018.01.020
https://api.elsevier.com/content/article/pii/S0360319908006861,Microbial community structure of a starch-feeding fermentative hydrogen production reactor operated under different incubation conditions,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2008.05.017
https://api.elsevier.com/content/article/pii/S0008622321006497,Tailoring collaborative N–O functionalities of graphene oxide for enhanced selective oxidation of benzyl alcohol,Carbon,10.1016/j.carbon.2021.06.062
https://api.elsevier.com/content/article/pii/S1350417719311812,Ultrasound as an effective technique to reduce higher alcohols of wines and its influencing mechanism investigation by employing a model wine,Ultrasonics Sonochemistry,10.1016/j.ultsonch.2019.104813
https://api.elsevier.com/content/article/pii/S2542529320301243,An efficient ruthenium-based dual-electrocatalyst towards hydrogen evolution and oxygen reduction reactions,Materials Today Physics,10.1016/j.mtphys.2020.100300
https://api.elsevier.com/content/article/pii/S0272884221037081,"Inorganic-organic derivatives of layered perovskite-like titanates HLnTiO<ce:inf loc=post>4</ce:inf> (Ln = La, Nd) with <ce:italic>n-</ce:italic>amines and <ce:italic>n-</ce:italic>alcohols: Synthesis, thermal, vacuum and hydrolytic stability",Ceramics International,10.1016/j.ceramint.2021.11.284
https://api.elsevier.com/content/article/pii/S0957582020317705,Silicone membrane contactor for selective volatile fatty acid and alcohol separation,Process Safety and Environmental Protection,10.1016/j.psep.2020.09.052
https://api.elsevier.com/content/article/pii/S0304386X19310916,Boron extraction from lithium-rich brine using mixed alcohols,Hydrometallurgy,10.1016/j.hydromet.2020.105477
https://api.elsevier.com/content/article/pii/S1001841716301516,Novel chiral multidentate P<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf>-type ligand for asymmetric transfer hydrogenation of aromatic ketones,Chinese Chemical Letters,10.1016/j.cclet.2016.05.028
https://api.elsevier.com/content/article/pii/S0264127521007206,A subtle functional design of hollow CoP@MoS<ce:inf loc=post>2</ce:inf> hetero-nanoframes with excellent hydrogen evolution performance,Materials & Design,10.1016/j.matdes.2021.110165
https://api.elsevier.com/content/article/pii/S0960852412014551,Bioconversion characteristics of <ce:italic>Rhodopseudomonas palustris</ce:italic> CQK 01 entrapped in a photobioreactor for hydrogen production,Bioresource Technology,10.1016/j.biortech.2012.09.105
https://api.elsevier.com/content/article/pii/S0926860X12007223,Biphasic single-reactor process for dehydration of xylose and hydrogenation of produced furfural,Applied Catalysis A: General,10.1016/j.apcata.2012.11.013
https://api.elsevier.com/content/article/pii/S135730391930324X,Alcohols and glycols poisoning,Medicine,10.1016/j.mpmed.2019.12.009
https://api.elsevier.com/content/article/pii/S1385894719312422,Application of the concept of Linear Free Energy Relationships to the hydrogenation of levulinic acid and its corresponding esters,Chemical Engineering Journal,10.1016/j.cej.2019.05.218
https://api.elsevier.com/content/article/pii/S0960852422001833,Assessing the availability of two bamboo species for fermentable sugars by alkaline hydrogen peroxide pretreatment,Bioresource Technology,10.1016/j.biortech.2022.126854
https://api.elsevier.com/content/article/pii/S0960852411003580,Metabolic engineering in dark fermentative hydrogen production; theory and practice,Bioresource Technology,10.1016/j.biortech.2011.03.016
https://api.elsevier.com/content/article/pii/S0360319911020015,Prospects for alkaline zero gap water electrolysers for hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.08.080
https://api.elsevier.com/content/article/pii/S2468823117306156,Hydrogenation of furfural at the dynamic Cu surface of CuOCeO<ce:inf loc=post>2</ce:inf>/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> in a vapor phase packed bed reactor,Molecular Catalysis,10.1016/j.mcat.2017.11.023
https://api.elsevier.com/content/article/pii/S0255270121003573,Highly stable platinum monolith catalyst for the hydrogenation of vegetable oil,Chemical Engineering and Processing - Process Intensification,10.1016/j.cep.2021.108669
https://api.elsevier.com/content/article/pii/S0959652620338713,Gallic acid-assisted growth of cuprous oxide within polyvinyl alcohol; a separable catalyst for oxidative and reductive degradation of water pollutants,Journal of Cleaner Production,10.1016/j.jclepro.2020.123826
https://api.elsevier.com/content/article/pii/S0360319911003971,Simultaneous utilization of two different membranes for intensification of ultrapure hydrogen production from recuperative coupling autothermal multitubular reactor,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.02.051
https://api.elsevier.com/content/article/pii/S2468823120302364,"Hydrogenation of adipic acid to 1,6-hexanediol by supported bimetallic Ir-Re catalyst",Molecular Catalysis,10.1016/j.mcat.2020.110976
https://api.elsevier.com/content/article/pii/S0360544220303066,Biohydrogen production via thermophilic fermentation: A prospective application of <ce:italic>Thermotoga</ce:italic> species,Energy,10.1016/j.energy.2020.117199
https://api.elsevier.com/content/article/pii/S0360319915024647,Toward hydrogen production from aqueous phase reforming of polyols on Pt/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalyst,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.09.142
https://api.elsevier.com/content/article/pii/S0360319911017253,Enhanced bio-hydrogen production from corn stalk by anaerobic fermentation using response surface methodology,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.07.065
https://api.elsevier.com/content/article/pii/S1385894721042522,Interface construction and porosity engineering to trigger efficient hydrogen evolution of two-dimensional porous molybdenum phosphide/dioxide heterojunction nanosheets in acidic and alkaline electrolytes,Chemical Engineering Journal,10.1016/j.cej.2021.132674
https://api.elsevier.com/content/article/pii/S0360319912013547,Bioconversion of crude glycerol from biodiesel production to hydrogen,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2012.06.010
https://api.elsevier.com/content/article/pii/S0300944021003246,Influence of phytic acid on flame retardancy and adhesion performance enhancement of poly (vinyl alcohol) hydrogel coating to wood substrate,Progress in Organic Coatings,10.1016/j.porgcoat.2021.106453
https://api.elsevier.com/content/article/pii/S2095809920302861,"A Review of Technical Advances, Barriers, and Solutions in the Power to Hydrogen (P2H) Roadmap",Engineering,10.1016/j.eng.2020.04.016
https://api.elsevier.com/content/article/pii/S0016236119317119,An experimental assessment on semi-low temperature combustion using waste oil biodiesel/C3-C5 alcohol blends in a diesel engine,Fuel,10.1016/j.fuel.2019.116357
https://api.elsevier.com/content/article/pii/S0167732219344435,"Detailed surface characterization of highly fluorinated liquid alcohols: Experimental surface tensions, molecular simulations and soft-SAFT theory",Journal of Molecular Liquids,10.1016/j.molliq.2019.112294
https://api.elsevier.com/content/article/pii/S0360319907007392,Kinetics of two-stage fermentation process for the production of hydrogen,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2007.12.011
https://api.elsevier.com/content/article/pii/S0378775321013793,Photo and thermal crosslinked poly(vinyl alcohol)-based nanofiber membrane for flexible gel polymer electrolyte,Journal of Power Sources,10.1016/j.jpowsour.2021.230896
https://api.elsevier.com/content/article/pii/S0016236112004541,Influence of manganese promoter on co-precipitated Fe–Cu based catalysts for higher alcohols synthesis,Fuel,10.1016/j.fuel.2012.06.034
https://api.elsevier.com/content/article/pii/S0021951706001898,Selective hydrogenation of crotonaldehyde on Au/HSA-CeO<ce:inf loc=post>2</ce:inf> catalysts,Journal of Catalysis,10.1016/j.jcat.2006.05.031
https://api.elsevier.com/content/article/pii/S1385894721046167,Sintered Ni metal as a matrix of robust self-supporting electrode for ultra-stable hydrogen evolution,Chemical Engineering Journal,10.1016/j.cej.2021.133040
https://api.elsevier.com/content/article/pii/S1226086X21004184,Catalytic hydrogenation of organic dyes by Ag nanoparticles on reduced graphene oxide,Journal of Industrial and Engineering Chemistry,10.1016/j.jiec.2021.07.028
https://api.elsevier.com/content/article/pii/S0926337319311671,Oxidative coupling of a mixture of bio-alcohols to produce a more sustainable acrolein: An in depth look in the mechanism implying aldehydes co-adsorption and acid/base sites,Applied Catalysis B: Environmental,10.1016/j.apcatb.2019.118421
https://api.elsevier.com/content/article/pii/S0360319908007088,Fermentative hydrogen production by microbial consortium,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2008.06.053
https://api.elsevier.com/content/article/pii/S0300483X10005068,"Perillyl alcohol protects against ethanol induced acute liver injury in Wistar rats by inhibiting oxidative stress, NFκ-B activation and proinflammatory cytokine production",Toxicology,10.1016/j.tox.2010.09.017
https://api.elsevier.com/content/article/pii/S2468823118303572,A highly efficient Cu/AlOOH catalyst obtained by in situ reduction: Catalytic transfer hydrogenation of ML into γ-GVL,Molecular Catalysis,10.1016/j.mcat.2019.01.033
https://api.elsevier.com/content/article/pii/S2213138814000095,Techno-economic assessment of hydrogenation-derived renewable diesel production from canola and camelina,Sustainable Energy Technologies and Assessments,10.1016/j.seta.2014.01.008
https://api.elsevier.com/content/article/pii/B9780128179888000415,Chapter 41: Nutritional treatment in fetal alcohol spectrum disorder (FASD),"Diagnosis, Management and Modeling of Neurodevelopmental Disorders",10.1016/B978-0-12-817988-8.00041-5
https://api.elsevier.com/content/article/pii/S1001841708003975,A novel application of horseradish peroxidase: Oxidation of alcohol ethoxylate to alkylether carboxylic acid,Chinese Chemical Letters,10.1016/j.cclet.2008.09.030
https://api.elsevier.com/content/article/pii/S0021951718300666,Tuning the Fischer–Tropsch reaction over Co<ce:italic>x</ce:italic>Mn<ce:italic>y</ce:italic>La/AC catalysts toward alcohols: Effects of La promotion,Journal of Catalysis,10.1016/j.jcat.2018.02.008
https://api.elsevier.com/content/article/pii/S0016236117308979,Higher alcohols synthesis from syngas over P-promoted non-noble metal Cu-based catalyst,Fuel,10.1016/j.fuel.2017.07.043
https://api.elsevier.com/content/article/pii/S0020169318307412,Diethyl phosphite production from phosphorothioate degradation with molybdenum peroxides and hydrogen peroxide in ethanol,Inorganica Chimica Acta,10.1016/j.ica.2018.08.021
https://api.elsevier.com/content/article/pii/S0021951706004283,Highly efficient and selective production of epichlorohydrin through epoxidation of allyl chloride with hydrogen peroxide over Ti-MWW catalysts,Journal of Catalysis,10.1016/j.jcat.2006.12.003
https://api.elsevier.com/content/article/pii/S0016236120319839,Effect of lanthanum group promoters on Cu/(mixture of ZnO and Zn-Al-spinnel-oxides) catalyst for methanol synthesis by hydrogenation of CO and CO<ce:inf loc=post>2</ce:inf> mixtures,Fuel,10.1016/j.fuel.2020.118987
https://api.elsevier.com/content/article/pii/S1743967121000830,Direct catalytic conversion cellulose pyrolysis vapors into long chain alkanes (LCAs) over Au/TS-1,Journal of the Energy Institute,10.1016/j.joei.2021.05.003
https://api.elsevier.com/content/article/pii/S1995764517303498,The protection of <ce:italic>Thymus vulgaris</ce:italic> leaves alcoholic extract against hepatotoxicity of alcohol in rats,Asian Pacific Journal of Tropical Medicine,10.1016/j.apjtm.2017.03.023
https://api.elsevier.com/content/article/pii/S0926337315000557,Highly efficient hydrogen production and formaldehyde degradation by Cu<ce:inf loc=post>2</ce:inf>O microcrystals,Applied Catalysis B: Environmental,10.1016/j.apcatb.2015.02.004
https://api.elsevier.com/content/article/pii/S0960852409002983,"Hydrogen production of the hyperthermophilic eubacterium, <ce:italic>Thermotoga neapolitana</ce:italic> under N<ce:inf loc=post>2</ce:inf> sparging condition",Bioresource Technology,10.1016/j.biortech.2009.03.041
https://api.elsevier.com/content/article/pii/S0960852405002865,Kinetic modeling of batch hydrogen production process by mixed anaerobic cultures,Bioresource Technology,10.1016/j.biortech.2005.05.014
https://api.elsevier.com/content/article/pii/S0360319916327458,Hydrogen production from supercritical water gasification of chicken manure,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2016.09.031
https://api.elsevier.com/content/article/pii/S0955221921007974,Freeze cast support for hydrogen separation membrane,Journal of the European Ceramic Society,10.1016/j.jeurceramsoc.2021.10.063
https://api.elsevier.com/content/article/pii/S0926860X13004985,Influence of the operating conditions and kinetic analysis of the selective hydrogenation of oleic acid on Ru–Sn–B/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts,Applied Catalysis A: General,10.1016/j.apcata.2013.08.014
https://api.elsevier.com/content/article/pii/S0140670104913586,"04/00156 Hydrogen fuel gas manufacture from alcohols by high-temperature steam reforming integrated with water gas shift reaction: Keppeler, B. U.S. Pat. Appl. Publ. US 2003 22,950 (Cl. 518–726; BOIJ8/04), 30 Jan 2003, DE Appl. 10,136,970.",Fuel and Energy Abstracts,10.1016/S0140-6701(04)91358-6
https://api.elsevier.com/content/article/pii/S0167732221008394,Hard core proof of the polyvinyl alcohol as a reducer for the formation of gold nanoparticles,Journal of Molecular Liquids,10.1016/j.molliq.2021.116112
https://api.elsevier.com/content/article/pii/S1364032117302502,Hydrogen production from reforming of biogas: Review of technological advances and an Indian perspective,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2017.02.031
https://api.elsevier.com/content/article/pii/S0014305718308905,Role of nano silica in supercritical CO<ce:inf loc=post>2</ce:inf> foaming of thermoplastic poly(vinyl alcohol) and its effect on cell structure and mechanical properties,European Polymer Journal,10.1016/j.eurpolymj.2018.06.009
https://api.elsevier.com/content/article/pii/S0360319911021409,Improving TiO<ce:inf loc=post>2</ce:inf> activity in photo-production of hydrogen from sugar industry wastewaters,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.09.029
https://api.elsevier.com/content/article/pii/S2095495615603126,Effect of elemental molar ratio on the synthesis of higher alcohols over Co-promoted alkali-modified Mo<ce:inf loc=post>2</ce:inf>C catalysts supported on CNTs,Journal of Energy Chemistry,10.1016/S2095-4956(15)60312-6
https://api.elsevier.com/content/article/pii/S0378775306015783,Hydrogen production by auto-thermal reforming of ethanol over Ni/γ-Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts: Effect of second metal addition,Journal of Power Sources,10.1016/j.jpowsour.2006.08.015
https://api.elsevier.com/content/article/pii/S0021951720302876,Mechanism of Pd/C-catalyzed hydrogenation of furfural under hydrothermal conditions,Journal of Catalysis,10.1016/j.jcat.2020.07.013
https://api.elsevier.com/content/article/pii/S0959652620343766,Integrated C–C coupling/hydrogenation of ketones derived from biomass pyrolysis for aviation fuel over Ni/Mg–Al–O/AC bifunctional catalysts,Journal of Cleaner Production,10.1016/j.jclepro.2020.124331
https://api.elsevier.com/content/article/pii/S0144861720310808,Comparison of polyvinyl alcohol films reinforced with cellulose nanofibers derived from oil palm by impregnating and casting methods,Carbohydrate Polymers,10.1016/j.carbpol.2020.116907
https://api.elsevier.com/content/article/pii/S1389172314003958,Water-insoluble material from apple pomace makes changes in intracellular NAD<ce:sup loc=post>+</ce:sup>/NADH ratio and pyrophosphate content and stimulates fermentative production of hydrogen,Journal of Bioscience and Bioengineering,10.1016/j.jbiosc.2014.10.017
https://api.elsevier.com/content/article/pii/S2468025720302120,Visible light-driven oxidant-free dehydrogenation of alcohols in water using porous ultrathin <ce:italic>g</ce:italic>-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> nanosheets,Green Energy & Environment,10.1016/j.gee.2020.11.019
https://api.elsevier.com/content/article/pii/S0165237021004034,A novel production of aromatic hydrocarbons via dielectric barrier discharge assisted one-stage pyrolysis-catalysis of biomass: Insights into modified HZSM-5 selectivity and stability,Journal of Analytical and Applied Pyrolysis,10.1016/j.jaap.2021.105417
https://api.elsevier.com/content/article/pii/S0254058421007525,Diameter optimization of polyvinyl alcohol/sodium alginate fiber membranes using response surface methodology,Materials Chemistry and Physics,10.1016/j.matchemphys.2021.124969
https://api.elsevier.com/content/article/pii/S0378382013000830,"A comparative study on energetic and exergetic assessment of hydrogen production from bioethanol via steam reforming, partial oxidation and auto-thermal reforming processes",Fuel Processing Technology,10.1016/j.fuproc.2013.02.013
https://api.elsevier.com/content/article/pii/S0960148111004137,Rich hydrogen production from crude gas secondary catalytic cracking over Fe/γ-Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf>,Renewable Energy,10.1016/j.renene.2011.07.030
https://api.elsevier.com/content/article/pii/S2468823117305643,Highly selective hydrogenation of α-pinene in aqueous medium using PVA-stabilized Ru nanoparticles,Molecular Catalysis,10.1016/j.mcat.2017.10.020
https://api.elsevier.com/content/article/pii/S0043135413006088,Fatty acids production from hydrogen and carbon dioxide by mixed culture in the membrane biofilm reactor,Water Research,10.1016/j.watres.2013.07.033
https://api.elsevier.com/content/article/pii/S0926860X2100315X,Efficient hydrogenation of aliphatic amides to amines over vanadium-modified rhodium supported catalyst,Applied Catalysis A: General,10.1016/j.apcata.2021.118301
https://api.elsevier.com/content/article/pii/S0926337318303333,In-situ synthesis of Ni<ce:inf loc=post>2</ce:inf>P co-catalyst decorated Zn<ce:inf loc=post>0.5</ce:inf>Cd<ce:inf loc=post>0.5</ce:inf>S nanorods for high-quantum-yield photocatalytic hydrogen production under visible light irradiation,Applied Catalysis B: Environmental,10.1016/j.apcatb.2018.04.013
https://api.elsevier.com/content/article/pii/S1010603010002297,Sustainable H<ce:inf loc=post>2</ce:inf> gas production by photocatalysis,Journal of Photochemistry and Photobiology A: Chemistry,10.1016/j.jphotochem.2010.06.022
https://api.elsevier.com/content/article/pii/S2468823117304819,Organocatalyzed oxidation of benzyl alcohols by a tetrazole-amino-saccharin: A combined experimental and theoretical (DFT) study,Molecular Catalysis,10.1016/j.mcat.2017.09.003
https://api.elsevier.com/content/article/pii/S1010603006006253,Optimization of CdS/TiO<ce:inf loc=post>2</ce:inf> nano-bulk composite photocatalysts for hydrogen production from Na<ce:inf loc=post>2</ce:inf>S/Na<ce:inf loc=post>2</ce:inf>SO<ce:inf loc=post>3</ce:inf> aqueous electrolyte solution under visible light (<ce:italic>λ</ce:italic><ce:hsp sp=0.25></ce:hsp>≥<ce:hsp sp=0.25></ce:hsp>420<ce:hsp sp=0.25></ce:hsp>nm),Journal of Photochemistry and Photobiology A: Chemistry,10.1016/j.jphotochem.2006.11.027
https://api.elsevier.com/content/article/pii/S1566736720302958,Photoelectrochemical conversion of lignin to hydrogen: Lignin as an electron donor,Catalysis Communications,10.1016/j.catcom.2020.106219
https://api.elsevier.com/content/article/pii/S0360319914017091,Hydrogen production aided by new (1−<ce:italic>x</ce:italic>)SrTi<ce:inf loc=post>0.5</ce:inf>Fe<ce:inf loc=post>0.5</ce:inf>O<ce:inf loc=post>3–<ce:italic>δ</ce:italic></ce:inf>–<ce:italic>x</ce:italic>Ce<ce:inf loc=post>0.8</ce:inf>(Sm<ce:inf loc=post>0.8</ce:inf>Sr<ce:inf loc=post>0.2</ce:inf>)<ce:inf loc=post>0.2</ce:inf>O<ce:inf loc=post>2–<ce:italic>δ</ce:italic></ce:inf> (MIEC) composite membranes,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2014.06.068
https://api.elsevier.com/content/article/pii/S0360319914000743,Ni–Co bimetallic MgO-based catalysts for hydrogen production via steam reforming of acetic acid from bio-oil,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2014.01.025
https://api.elsevier.com/content/article/pii/S0196890413007942,Thermodynamic investigation and environment impact assessment of hydrogen production from steam reforming of poultry tallow,Energy Conversion and Management,10.1016/j.enconman.2013.12.018
https://api.elsevier.com/content/article/pii/S0144861721004926,Polyvinyl alcohol as a crucial omissible polymer to fabricate an impedimetric glucose biosensor based on hierarchical 3D-NPZnO/chitosan,Carbohydrate Polymers,10.1016/j.carbpol.2021.118105
https://api.elsevier.com/content/article/pii/S0376738810008744,Alcohol splitting for the production of methyl methoxyacetate: Integration of ion-exchange with bipolar membrane electrodialysis,Journal of Membrane Science,10.1016/j.memsci.2010.11.021
https://api.elsevier.com/content/article/pii/S0925838821036471,Platinum-Nickel alloy thin films for low concentration hydrogen sensor application,Journal of Alloys and Compounds,10.1016/j.jallcom.2021.162237
https://api.elsevier.com/content/article/pii/S1381117714002367,A new mechanism of enantioselectivity toward chiral primary alcohol by lipase from <ce:italic>Pseudomonas cepacia</ce:italic>,Journal of Molecular Catalysis B: Enzymatic,10.1016/j.molcatb.2014.08.014
https://api.elsevier.com/content/article/pii/S0021951720301135,Atomically decorating of MnO<ce:inf loc=post>x</ce:inf> on palladium nanoparticles towards selective oxidation of benzyl alcohol with high yield,Journal of Catalysis,10.1016/j.jcat.2020.03.029
https://api.elsevier.com/content/article/pii/S0960852420316266,Integrated harvest of phenolic monomers and hydrogen through catalytic pyrolysis of biomass over nanocellulose derived biochar catalyst,Bioresource Technology,10.1016/j.biortech.2020.124352
https://api.elsevier.com/content/article/pii/S0926337322000224,Anode-cathode interchangeable strategy for in situ reviving electrocatalysts’ critical active sites for highly stable methanol upgrading and hydrogen evolution reactions,Applied Catalysis B: Environmental,10.1016/j.apcatb.2022.121082
https://api.elsevier.com/content/article/pii/S0301479720309348,Biohydrogen and poly-β-hydroxybutyrate production by winery wastewater photofermentation: Effect of substrate concentration and nitrogen source,Journal of Environmental Management,10.1016/j.jenvman.2020.111006
https://api.elsevier.com/content/article/pii/S0376738821010097,Two-dimensional sub-nanometer confinement channels enabled by functional carbon dots for ultra-permeable alcohol dehydration,Journal of Membrane Science,10.1016/j.memsci.2021.120069
https://api.elsevier.com/content/article/pii/030451029185107D,Hydrogen photogeneration from aqueous solutions of alcohols by the Fe<ce:sup loc=post>3+</ce:sup> ion,Journal of Molecular Catalysis,10.1016/0304-5102(91)85107-D
https://api.elsevier.com/content/article/pii/S096085241001134X,Effects of sludge pretreatments and organic acids on hydrogen production by anaerobic fermentation,Bioresource Technology,10.1016/j.biortech.2010.06.131
https://api.elsevier.com/content/article/pii/S0032386122000957,On-line ascertain the processing fluidity of concentrated poly(vinyl alcohol) aqueous solutions,Polymer,10.1016/j.polymer.2022.124608
https://api.elsevier.com/content/article/pii/S0956053X17303598,Fast co-pyrolysis of waste newspaper with high-density polyethylene for high yields of alcohols and hydrocarbons,Waste Management,10.1016/j.wasman.2017.05.032
https://api.elsevier.com/content/article/pii/S0022328X20302126,Transfer hydrogenation of levulinic acid from glycerol and ethanol using water-soluble iridium N-heterocyclic carbene complexes,Journal of Organometallic Chemistry,10.1016/j.jorganchem.2020.121310
https://api.elsevier.com/content/article/pii/S0360319916318547,Kinetic study of the pyrolysis of <ce:italic>Pinus cooperi</ce:italic> and <ce:italic>Quercus sideroxyla</ce:italic> to obtain bio-oil and a thermodynamic analysis for hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2016.09.156
https://api.elsevier.com/content/article/pii/S0022369720318060,MOF-5 derived C-doped ZnO decorated with Cu cocatalyst for enhancing visible-light driven photocatalytic hydrogen evolution,Journal of Physics and Chemistry of Solids,10.1016/j.jpcs.2020.109793
https://api.elsevier.com/content/article/pii/S0926860X11006788,Support effects of metal oxides on gold-catalyzed one-pot <ce:italic>N</ce:italic>-alkylation of amine with alcohol,Applied Catalysis A: General,10.1016/j.apcata.2011.11.017
https://api.elsevier.com/content/article/pii/S0014579312008794,The bifunctional aldehyde–alcohol dehydrogenase controls ethanol and acetate production in <ce:italic>Entamoeba histolytica</ce:italic> under aerobic conditions,FEBS Letters,10.1016/j.febslet.2012.11.020
https://api.elsevier.com/content/article/pii/S0016236116001010,Bio fuel production from crude Jatropha oil; addition effect of formic acid as an in-situ hydrogen source,Fuel,10.1016/j.fuel.2016.01.080
https://api.elsevier.com/content/article/pii/S136403212100160X,"Tapping hydrogen fuel from the ocean: A review on photocatalytic, photoelectrochemical and electrolytic splitting of seawater",Renewable and Sustainable Energy Reviews,10.1016/j.rser.2021.110866
https://api.elsevier.com/content/article/pii/S0167779919301155,New Horizons in Acetogenic Conversion of One-Carbon Substrates and Biological Hydrogen Storage,Trends in Biotechnology,10.1016/j.tibtech.2019.05.008
https://api.elsevier.com/content/article/pii/S0360319915301762,Fabrication of nano-CdSe thin films from gas/liquid interface reactions and self-assembly for photoelectrochemical hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.12.080
https://api.elsevier.com/content/article/pii/S0141022909002919,Influence of hydrogenase overexpression on hydrogen production of <ce:italic>Clostridium acetobutylicum</ce:italic> DSM 792,Enzyme and Microbial Technology,10.1016/j.enzmictec.2009.12.015
https://api.elsevier.com/content/article/pii/S0920586119303372,Effects of alkali promoters on tri-metallic Co-Ni-Cu-based perovskite catalyst for higher alcohol synthesis from syngas,Catalysis Today,10.1016/j.cattod.2019.06.061
https://api.elsevier.com/content/article/pii/S0360544217319904,Autothermal reforming process for efficient hydrogen production from crude glycerol using nickel supported catalyst: Parametric and statistical analyses,Energy,10.1016/j.energy.2017.11.132
https://api.elsevier.com/content/article/pii/S0277538720304265,Platinum supported on nanosilica and fibrous nanosilica for hydrogenation reactions,Polyhedron,10.1016/j.poly.2020.114769
https://api.elsevier.com/content/article/pii/S0360319913003017,Hydrogen production from catalytic supercritical water reforming of glycerol with cobalt-based catalysts,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2013.01.169
https://api.elsevier.com/content/article/pii/S036031990900295X,Modeling of fermentative hydrogen production from the bacterium <ce:italic>Ruminococcus albus</ce:italic>: Definition of metabolism and kinetics during growth on glucose,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2009.02.057
https://api.elsevier.com/content/article/pii/S1383586622000831,Enhancing compatibility and hydrophilicity of polysulfone/poly (ethylene-co-vinyl alcohol) copolymer blend ultrafiltration membranes using polyethylene glycol as hydrophilic additive and compatibilizer,Separation and Purification Technology,10.1016/j.seppur.2022.120523
https://api.elsevier.com/content/article/pii/S1359511305003582,Feasibility studies on the fermentative hydrogen production by recombinant <ce:italic>Escherichia coli</ce:italic> BL-21,Process Biochemistry,10.1016/j.procbio.2005.08.020
https://api.elsevier.com/content/article/pii/S0009261418307656,<ce:italic>In-situ</ce:italic> synthesis of Ni nanoparticles confined within SiO<ce:inf loc=post>2</ce:inf> networks with interparticle mesopores with enhanced selectivity for cinnamaldehyde hydrogenation,Chemical Physics Letters,10.1016/j.cplett.2018.09.040
